NASDelay,1,0.018200397491455078
WeatherDelay,1,0.02264118194580078
LateAircraftDelay,1,0.022727012634277344
SecurityDelay,1,0.019144535064697266
CarrierDelay,2,0.021902799606323242
NASDelay,2,0.020560503005981445
