WeatherDelay,2,0.0209195613861084
LateAircraftDelay,2,0.017999649047851562
SecurityDelay,2,0.0224153995513916
CarrierDelay,3,0.017580747604370117
NASDelay,3,0.01810479164123535
WeatherDelay,3,0.01656317710876465
