LateAircraftDelay,3,0.013746023178100586
SecurityDelay,3,0.017566442489624023
CarrierDelay,4,0.013785362243652344
NASDelay,4,0.017563343048095703
WeatherDelay,4,0.016800403594970703
LateAircraftDelay,4,0.01558828353881836
SecurityDelay,4,0.01341557502746582
